species	common_name	order	family	pop	author	class	region	location	lon	lat	hybrid	island	habitat_type	doi_data	doi_paper	num_individuals	num_loci	gene_diversity	allelic_richness	global_fst	Ne	Ne_lower	Ne_upper	migratory	migration notes	source_migratory	mating system	source_matingsys	breeding interval	source_breedingint
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK7	Moussy	mammal	Europe	UK	-0.19	51.2	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	22	NA	0.60124	3.671944	0.053548	8	3.4	14.8	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK27	Moussy	mammal	Europe	UK	-1.21	50.71	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	11	NA	0.499587	3.113457	0.194842	39.1	5.2	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK21	Moussy	mammal	Europe	UK	-2.18	50.86	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	11	NA	0.573967	3.481549	0.074968	28.4	5.4	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK16	Moussy	mammal	Europe	UK	-2.37	51.4	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	48	NA	0.624696	3.663013	0.028857	1843.2	81.3	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK13	Moussy	mammal	Europe	UK	-1.56	51.24	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	8	NA	0.591406	3.670305	0.029532	NA	7.1	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK20	Moussy	mammal	Europe	UK	-2.31	51.01	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	26	NA	0.600296	3.53728	0.058403	66	21.2	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_IT	Moussy	mammal	Europe	Italy	9.04	45.62	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	12	NA	0.597222	3.77926	0.041293	8	2.7	31.9	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK2	Moussy	mammal	Europe	UK	-0.03	51.04	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	14	NA	0.592092	3.371157	0.055396	13.2	4	136.3	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_PL2	Moussy	mammal	Europe	Poland	20.5	52.15	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	15	NA	0.618889	3.881925	0.015077	42.8	10.4	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK28	Moussy	mammal	Europe	UK	-1.29	50.69	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	12	NA	0.525	3.205817	0.15723	NA	11.2	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK10	Moussy	mammal	Europe	UK	0.44	52.3	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	11	NA	0.520248	3.167811	0.161544	27.6	4.4	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK26	Moussy	mammal	Europe	UK	-1.19	50.67	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	7	NA	0.522449	3.365634	0.134444	42.8	2.6	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK14	Moussy	mammal	Europe	UK	-2.05	51.47	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	14	NA	0.565816	3.323804	0.097315	73.6	11.5	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK23	Moussy	mammal	Europe	UK	-2.73	50.76	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	31	NA	0.62461	3.555769	0.023354	74.8	26.5	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK11	Moussy	mammal	Europe	UK	-0.81	50.84	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	7	NA	0.521429	3.497602	0.136135	11.6	1.9	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_CH	Moussy	mammal	Europe	Switzerland	6.52	46.79	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	9	NA	0.644444	4.070106	-0.04973	NA	13.4	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK3	Moussy	mammal	Europe	UK	-0.06	50.91	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	5	NA	0.538	3.5	0.080384	5.6	1.3	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK12	Moussy	mammal	Europe	UK	-0.99	50.86	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	26	NA	0.573743	3.467192	0.100053	54.4	18.8	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK8	Moussy	mammal	Europe	UK	-0.4	51.37	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	23	NA	0.590076	3.469593	0.072061	28.2	12	264.4	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK19	Moussy	mammal	Europe	UK	-2.61	51.23	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	43	NA	0.650946	3.709593	-0.01319	77.7	34.3	1537.7	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_UK9	Moussy	mammal	Europe	UK	-0.22	52.13	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	11	NA	0.482645	2.962847	0.222147	15.3	2.8	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
Eptesicus_serotinus	Serotine bat	Chiroptera	Vespertilionidae	Moussy_PL1	Moussy	mammal	Europe	Poland	18.12	50.2	0	0	terrestrial	10.5061/dryad.665np	10.1038/hdy.2015.20	20	NA	0.618	3.761902	0.024897	46.8	15.1	NA	n	"fairly sedentary bat species, with movements up to 330 km recorded (Havekost 1960)"	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	NA	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.	1/yr	Godlevska, L., Kruskop, S.V. & Gazaryan, S. 2021. Eptesicus serotinus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T85199559A195834153. https://dx.doi.org/10.2305/IUCN.UK.2021-1.RLTS.T85199559A195834153.en. Accessed on 09 November 2022.
